,WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
203,0.7437263957,1.076784512,1.195511902,0.723781644,1.516751911,1.141307317,0.6729660622,1.297765876,0.8842031209,1.563809869,0
204,1.022902033,1.298926216,1.419741757,0.9943009703,1.149144357,1.19987153,0.9036269363,0.7763945934,1.768134227,1.14964287,1
205,0.6990867714,1.352489431,0.5652750133,0.9630667219,1.042242296,0.6981415787,1.380249618,1.562927418,0.8015950332,1.03328738,0
206,0.5551450464,1.501887238,1.020842698,0.7128974024,0.9022533528,1.204033497,0.9566104141,1.372467969,1.477501656,1.21804587,0
207,0.5931363988,1.325600963,1.082679124,0.8236763872,0.9456363038,0.6884660191,1.584215294,1.100665257,0.6615684109,1.352894307,0
208,0.6769002771,1.164185386,1.247168146,0.573497922,1.096740721,1.164514175,0.7132505981,1.577798394,0.7223352169,1.309929018,0
209,1.13811132,0.8004588793,0.5041764981,1.008759019,0.8625190804,0.6188983096,0.8643936648,1.008665243,1.651917666,1.295957142,1
210,0.5530773099,1.06303123,1.015361991,0.9332529044,1.339527603,1.103069978,0.890241024,1.461355668,0.5693609129,1.505319191,0
211,0.7372008706,0.7704621526,0.6561755261,0.8102778299,1.138429213,1.160320875,0.6003079291,0.7416865584,1.203576922,1.64128827,1
212,1.330273475,0.951456935,0.5675367455,0.8775894427,0.9774980129,0.7788576681,0.8499487442,1.076063439,1.744034191,1.235065987,1
213,0.9325416024,1.741634027,0.8835443256,0.9898284749,1.218043863,0.6852360512,1.307692248,1.167403367,1.154687341,1.372178588,0
214,1.123411751,1.495778437,0.7400301892,0.780210408,1.04400268,0.9119478034,0.779828019,1.249545501,1.617471839,1.348384785,1
215,0.7672751532,0.7975967269,0.4751386621,1.015334944,0.5343200151,0.9852284047,0.5161796401,1.227408827,1.307657486,1.17785214,1
216,0.6155860404,1.426386338,1.265191265,0.6906491639,1.412590551,1.1352674,1.059460523,1.28940351,0.8900573932,1.465285608,0
217,0.8723558063,1.410217986,0.99766352,0.9962940692,1.200213897,1.373933644,0.9353719186,1.436805643,1.165427449,1.642771185,0
218,0.3681285224,1.388372881,1.443594319,0.8723847387,1.188442528,1.357372389,1.081401739,0.9337306283,1.095248597,1.231360297,0
219,0.7170669001,0.7710419466,1.378330158,0.7567899672,1.064195595,1.209317941,1.582651762,1.348006565,0.6321662802,1.146334812,0
220,0.8172408661,1.353498397,0.4149656207,0.7307213641,0.9274220318,1.131011743,1.260262815,1.244877073,1.251112687,1.462245649,0
221,0.7880500213,0.7090941808,0.512655449,0.9109506393,1.207635255,0.6810670602,0.7418101229,0.7160349418,1.014996098,1.576769314,1
222,0.9340120992,0.9960265207,0.6533973878,0.4727563871,0.9178501023,1.329278895,1.16288279,1.28529572,0.8909369255,1.60209485,0
223,0.5990874887,1.444702051,0.9847791848,0.8183321208,0.9319691704,1.066793313,1.051005034,1.101726366,1.762923675,0.9353276586,1
224,0.6077915177,1.438265156,1.084815399,0.9480911968,1.096666555,1.157977587,1.107918505,0.8525564793,1.226406051,1.724748886,0
225,0.595033387,1.035387858,0.9697726642,0.7506808933,0.6322169005,1.295768179,0.9073591152,1.214651784,1.078494154,1.698651383,0
226,0.8176622696,1.002778694,1.193719577,0.1898359192,0.9259553265,1.07311937,0.9914829122,1.460521246,0.7767470545,1.005368982,0
227,0.7504273023,1.224949823,0.4366650523,0.6713888784,0.8497185077,0.9356045224,1.077318323,0.9581167714,1.593298306,1.274432143,1
228,0.8953313062,1.581773965,0.9645910824,0.8323273926,0.7004929193,0.5926634738,0.5930104739,1.368883306,0.7684760301,1.101337903,0
229,1.08575903,0.9284796138,1.478407629,0.6651935105,0.7719617717,1.049837973,1.061227159,0.6102613303,1.51491617,1.413874454,0
230,0.9744726423,1.062949769,0.7541521255,0.5442055084,0.7900417793,0.5377678733,0.7859971389,0.8437610763,1.511148655,1.371448674,1
231,0.7171829149,1.448112106,1.033205214,0.5729083693,1.083740022,1.250671711,1.034866808,0.937246224,0.8363784386,1.658730404,0
232,0.5952016754,1.468594745,1.075667777,0.451385875,0.711552055,1.048986311,1.33444186,1.046498722,1.10671624,1.314404978,0
233,0.6931174559,1.076987619,0.8442127362,0.6774248404,1.172073694,0.7330174873,0.6284390392,1.69918683,1.026966205,1.207450331,0
234,0.9137633876,0.9589338284,0.6790792198,0.5095240814,0.754529835,0.6847479667,0.6510801723,0.9842974234,1.359248937,1.486445455,1
235,0.9468964021,1.435082629,0.6063109616,0.4452277515,0.9032318281,0.932892288,0.8793870092,0.6675114469,1.302674936,1.338443547,1
236,0.5816590593,1.059317539,0.9064294571,1.634884045,1.169260389,1.380750465,1.13371186,1.026215842,0.842951308,1.439077066,0
237,0.71992734,1.297495677,0.6524914342,0.8197443747,1.068467907,1.063774602,1.213543905,1.483028438,0.515960949,1.39728454,0
238,0.764973322,0.7194657421,0.4084158262,0.8857939576,0.6973328606,0.7603300746,0.8544269048,0.6884054163,1.101195553,1.474842937,1
239,0.9280982151,1.071482546,0.3058861175,0.5430239067,1.110825816,0.9060735331,0.5214726899,1.075152274,1.14151898,1.152744008,1
240,1.199887038,1.403541854,0.6934164758,0.6158076083,1.048247853,1.32107566,1.589674929,1.218155351,0.8042146737,1.128624591,0
241,0.2404062646,1.144755234,0.84013096,0.7270388701,0.8233465272,1.016271997,1.177979727,1.025013786,0.5322457822,1.139390396,0
242,1.094551492,1.089587568,1.068881992,0.8482383827,0.4409280045,0.5106527837,0.7154153564,0.9547915793,1.565864454,1.000877454,1
243,0.6891806523,1.142917792,0.8994982078,0.6062804066,1.092050348,0.8901762152,0.2963172193,1.145896613,0.9086143543,1.415341986,0
244,0.7907559735,1.180977155,0.651250121,0.6272000544,1.339797438,1.014173255,1.086287806,1.049444399,1.513455394,1.523132845,1
245,0.6734680396,1.170471245,1.158997142,0.9419783533,1.253611982,1.049061889,1.148400436,0.9229820762,0.87257662,1.851324002,0
246,1.345737088,1.236476409,0.640699052,0.9226861306,1.319267653,0.6492601617,1.215600517,0.9384486414,1.614910573,1.190086125,1
247,0.9587709177,1.114766232,0.4541853173,0.4824709202,1.131630956,0.644332627,0.9850054114,0.5936225241,1.279720562,1.178722651,1
248,0.6651623862,0.9039486312,0.4361437538,1.012336238,0.6999090498,0.5843625483,0.8989530912,0.8302540076,1.363361563,1.355959244,1
249,1.026900308,1.373054592,0.5404382526,1.009876472,1.076234789,0.6419356992,1.159567763,1.162035892,0.6471513322,1.581868224,0
250,0.914807781,1.447489132,1.429216664,0.6129081036,1.436900786,1.120795692,0.9446835935,1.067678623,0.8554365568,1.473725548,0
251,1.584489787,0.5879875876,0.9631311854,0.6302057058,1.234844605,0.8675355191,0.9214988288,0.7741053388,1.043516225,1.467682596,1
252,0.7454242559,0.8328177858,0.6066802695,0.7533711143,0.7033777287,0.5665455759,0.9686774023,0.9445245191,1.315447897,1.558821582,1
253,1.650502508,0.9622922205,0.9078478959,0.6954253464,1.162608783,0.8221951708,0.5990213049,0.9327539046,1.498511607,1.047863696,1
254,0.8880028787,0.7206898697,0.8406320757,0.8877049318,0.7050829238,0.4553747922,1.32209547,0.5948544402,1.062541808,1.464802738,1
255,1.240682485,0.5950190896,0.9325818532,0.7148175991,1.158850947,0.6172129287,1.151549121,1.20596176,1.367937122,1.565387939,1
256,1.386990755,0.5018571338,0.6841825175,0.7592086122,1.071901875,0.5785875346,1.042335848,0.8901318612,1.33324517,1.369725094,1
257,1.137617541,1.102553396,1.231864515,0.3564603417,1.153222868,1.135135876,1.472944516,1.097847539,0.7986383721,1.4325548,0
258,1.424638857,0.7233484059,0.2758557345,0.6727086121,0.8392750827,1.162823168,0.9439296868,0.9163572033,1.121799765,1.185262257,1
259,0.419988074,1.216864516,0.7100754486,1.024231043,1.07110768,0.7859821829,1.342878397,0.7487932501,1.016934223,1.547809671,1
260,0.7822300751,1.417945702,0.7230297647,0.6400350729,1.181419863,0.784033671,1.13458616,1.380901766,0.9826350918,1.573196858,0
261,0.8968260185,1.326919111,0.8015777205,0.2998834821,0.9665317895,0.9018730611,1.217849166,1.435106988,0.9086189408,1.311558372,0
262,1.111199208,1.188951024,0.4326810406,0.6237775294,1.015169076,0.6568806368,1.210616312,0.8742174716,1.258287865,1.493643599,1
263,0.1817337413,1.06684646,1.192334157,0.9807003,1.287828366,0.975173321,0.8301171263,0.9884528979,0.725646836,1.317619674,0
264,1.435474676,1.254764692,0.7870069389,0.3404000205,1.103821771,1.380557155,0.8929502019,0.8251968562,1.160579404,1.203995906,0
265,0.853260047,1.492467048,0.9588362919,0.9597377529,1.135949984,1.393120913,0.2952280856,1.143876754,0.795779643,1.022174696,0
266,0.8759327861,1.514875158,0.8880465135,0.376651771,0.7128207303,0.9586086534,0.7959573831,1.258457556,0.9078042178,1.342484107,0
267,1.131378481,0.6858768744,0.8956163131,0.2403910894,1.15794689,0.9195246479,1.165177536,1.056299461,1.483785128,1.01548887,1
268,0.755056787,1.744868226,0.8856335863,0.9458701262,1.221387933,1.108729122,1.235671346,1.469344322,1.141306405,0.8880302989,0
269,1.08419701,1.346958659,0.7453996628,0.4563109243,1.365415163,1.347651902,0.8766851827,1.267393097,1.270874513,1.312478334,1
270,1.01363052,1.291556278,0.7341360424,0.5261610521,0.8195974555,0.6728137251,1.143501398,0.9248332345,1.488524582,1.463796568,1
271,1.03666208,1.157486781,0.815545856,0.5017813385,0.533620498,1.004180376,0.8184121407,1.023200422,1.107301743,1.655023091,0
272,1.288646193,0.6930227115,0.5677451362,0.5748874362,1.015742691,0.5106253162,1.095362844,0.7780775058,1.265241317,1.294026062,1
273,1.095005359,1.240924585,0.2668469711,0.7814608369,1.094981147,1.158778644,1.168858909,0.9093987872,1.436137065,1.294086841,1
274,0.9839251989,0.8676920657,0.7742523103,0.7388318942,0.5667365898,0.9452105589,1.371014863,0.804553475,1.480315479,1.515550206,1
275,0.6030213921,0.8433351735,0.3340005812,0.6573441956,0.724852295,0.9290368538,1.138354378,0.9841610707,1.391787408,1.057128663,1
276,0.9617891956,1.687262977,0.8472422945,0.5187732508,1.327618172,1.256971208,0.7465269327,1.00504347,1.163282663,1.083620011,0
277,1.001052357,1.341968168,1.166112866,0.8585105615,1.280394225,0.4647324427,0.7988262312,1.131720796,0.8631597587,1.62750708,0
278,0.8764602277,1.549958143,1.125148826,0.4790958402,0.5379834334,0.7427514096,1.25243623,1.208317407,0.9260696507,1.055304249,0
279,1.239788811,1.059708652,1.574275919,0.5628813605,1.188306612,0.6462520799,1.024352996,0.8915051333,0.8323378742,1.46583141,0
280,0.9844960695,1.275980574,0.9769635442,0.4378290902,0.9578314891,1.167462387,1.198139754,1.21090447,0.6389793779,1.602602489,0
281,0.8765707232,0.9030700711,1.226460665,0.9461444447,1.50004287,0.6904558759,1.116506422,1.319059768,1.023473417,1.677790992,0
282,0.39080936,1.158751037,0.6608872317,0.7350029722,1.173909205,0.6819850006,1.056605878,1.069071288,1.289725235,1.441780767,0
283,1.044298816,0.8723793176,0.6154593878,0.3912843295,0.6208510946,0.8153143579,1.024678215,0.5762835077,1.112312686,1.304504233,1
284,0.5535434248,1.242453703,1.012327887,0.8196855917,0.9829176084,0.8949403359,1.340609094,0.7185308431,1.273853028,1.653959634,0
285,0.9984666267,1.429657555,0.4930281617,0.7244670583,1.364936551,0.6954837596,1.307900094,0.9932716737,1.387408959,1.107753982,1
286,1.367329538,1.22054982,1.21447854,0.688732024,1.264627326,0.3582541111,1.039458641,0.6118023328,1.14391939,1.136767609,0
287,0.6201993107,1.323268712,0.8633973864,0.4770566271,1.105846182,0.9105440619,1.097531457,1.033223932,0.703236689,1.584147476,0
288,0.9896741836,1.611528891,0.9636378825,0.8642287686,1.115568141,1.545570774,0.8625879268,1.138875156,1.305535842,1.404531532,0
289,0.8618413402,1.393342662,1.07896849,1.036509737,1.113843964,0.8347359388,1.273051768,1.520986228,0.9085103376,1.651151147,0
290,0.6990373731,1.004817045,0.8053638624,0.5998948407,1.010237311,0.5734682328,1.204035581,0.8663908236,0.7424204533,1.635269726,0
291,1.184264925,0.8680085853,0.6612194431,0.8124401523,0.704067626,1.135944046,0.8734148403,1.013376675,1.521302772,1.636127087,1
292,0.6579816935,1.327151204,1.028074587,1.076391455,0.8668021197,1.431582663,0.7681627916,1.537844345,1.114040428,1.457532743,0
293,1.187739543,1.198691412,1.010794861,0.736811144,0.902976299,1.115078753,1.621366508,1.519773728,0.7258900852,1.319118559,0
294,0.8193516656,0.7179932028,0.6831604857,0.3542370846,1.086183108,0.6570492757,0.7535437344,0.8030573744,1.240531672,0.7033250537,1
295,0.9038409709,1.382433417,0.96677684,0.3179493894,0.923629138,1.134574018,0.9561395086,1.342504897,1.48430329,1.021808477,1
296,1.286285906,0.5812837744,0.3753264299,0.6204207255,1.039461948,0.9294599636,0.903160576,1.250615058,1.315885642,1.172965155,1
297,0.828678418,1.529803488,1.017778464,0.8456415117,1.176363195,0.8879193276,1.182897722,1.472502279,0.923589573,1.599666554,0
298,0.8272488682,1.175702385,0.7796956727,0.4828520098,1.229812387,0.8937003787,0.6472244608,1.44783698,1.253190798,1.412410249,0
299,1.209733602,1.168377286,1.085086993,0.7091267016,0.3584849745,0.9647960714,0.8005820986,0.609114713,1.34856018,1.330121164,1
300,0.6834570794,1.06630404,1.141555782,0.2965857967,1.273336456,0.6357688741,1.018915751,1.065798087,0.7883121987,1.351708291,0
301,0.780630274,1.005240709,0.2341003131,0.6516957751,1.120816387,0.8895854284,0.7704779005,0.87157303,1.383606451,0.9714425547,1
302,0.6313868735,0.9946084715,0.9627451205,0.6774074586,0.9681353064,0.9923471181,0.7516236956,1.31903957,0.3998860652,1.483687631,0
303,1.013210021,0.8007989924,0.9276330772,0.4321140318,1.066331383,0.6279240305,1.021360387,0.9269401496,1.656435049,1.229938359,1
304,0.5858323519,1.375120624,0.8964601274,0.9804038606,1.205248338,1.237690237,0.948545277,0.589991853,0.6346440845,1.523242219,0
305,0.3205589742,0.8127263682,1.288412314,0.7742473366,0.9645388303,1.037418615,1.328181158,1.441487315,0.8896510885,0.7726366324,0
306,1.229413146,1.004623634,0.634122934,0.8106484036,0.3153070078,0.7278836212,1.076169328,0.9764979577,1.218280731,1.425177338,1
307,1.173798913,0.9353328918,1.012681697,0.5944244347,1.084138658,0.3498897349,0.7348682316,1.033879891,1.416338985,1.355606828,1
308,0.9836748462,1.128863875,0.6640322601,0.9073649111,0.5231395357,0.7922595389,0.7739099814,0.5692861647,1.542409955,1.245520558,1
309,1.203141779,1.040154962,0.9802465516,0.4323414314,1.255219019,1.211835033,0.7042467534,0.5232154684,1.001738271,1.457916176,1
310,0.9438266015,0.7538188274,1.086758801,0.9671999544,0.7850311461,1.253948114,0.455091357,0.7540532626,1.66891927,1.109849796,1
311,0.8762741126,1.594042938,0.9488796987,0.4819146308,1.063731204,0.8544190477,1.076513536,1.327827889,1.189998263,1.431391808,0
312,1.20139017,1.278156461,0.4727812953,1.019032446,0.9739747409,0.6080137667,1.644847684,1.049725786,1.156621374,1.081161695,1
313,1.371622644,1.039501643,1.462042389,1.042680637,1.371859199,1.434274783,0.5245956826,1.178555894,0.7819231367,1.112732352,0
314,0.951825017,1.576425648,0.9824278339,0.7933905467,1.235142424,1.317550677,0.8995740583,1.016933535,1.346683943,1.579417063,0
315,1.431923343,0.9457431515,1.1551501,0.7081139531,1.04981865,1.116288742,0.7941872291,0.7474153543,1.648739791,1.39774768,1
316,0.8496723976,1.401130522,1.350506808,0.3426966852,0.7687918509,1.212955455,0.8440239268,1.118424251,1.132650623,1.326859275,0
317,1.218544823,1.010168051,0.6475485531,0.4141659909,1.609249562,0.8597304271,1.241209965,1.026630442,0.8854840453,1.147801722,0
318,0.8726612584,0.6848870539,0.4523596021,0.4321244453,1.001234828,0.6443629447,0.7862813271,1.007641081,1.290140984,1.075504554,1
319,1.058265714,1.098722805,0.3857658658,0.7474457278,1.037906987,0.5327914687,0.740585449,1.152723707,1.355311293,1.330460854,1
320,0.8560962639,1.471556073,1.076365592,0.4202883828,1.155169239,0.8877127944,0.758485755,1.428148521,0.7876244921,1.302654539,0
321,0.9786347489,1.498590755,1.002232874,1.063289733,1.133278263,0.8710068849,0.900494195,1.332800458,0.652166619,1.686215913,0
322,1.315191039,0.7060807225,0.6432029164,0.6317713577,0.9431291582,0.7640224412,0.9467726858,0.9792024727,1.339331625,1.611586657,1
323,0.8293129446,0.895398569,0.8192216917,0.413408778,1.503671433,1.134881411,0.8085457995,0.8934629482,1.216555642,1.465161588,1
324,1.1136648,0.6873901483,0.399549303,0.5254828984,1.26565337,0.7715607021,0.9972709271,0.8699529416,1.157571226,1.373019131,1
325,1.268453174,0.5367687541,0.5158309781,0.6212901295,1.209801338,1.078334404,0.7857742131,0.7895954182,1.364932394,1.249033312,1
326,1.402079964,0.749240338,1.20737247,0.5718158884,1.036604577,0.5997246407,0.8773034181,1.225770755,1.490987369,1.283638115,1
327,0.7389136825,1.010293152,0.997993758,0.4925413947,0.6243824086,0.5500326653,0.9405763652,1.153596053,0.5363427539,1.297572831,0
328,1.038515914,0.8996592661,0.6203062653,0.63566161,1.254463476,0.9053382939,0.6911594203,0.6442015396,1.465982303,1.445770584,1
329,1.107446252,1.510060476,0.628174448,0.7260150678,0.9427503391,0.976982794,0.9905819162,1.400125535,1.386405035,1.449072733,0
330,1.109824473,1.119571224,0.7627755505,0.8038375312,1.031692562,0.6830727336,0.5244657054,1.14653274,1.640768007,1.345326651,1
331,1.185788202,1.437303785,0.9064600757,1.005695294,1.608789835,1.109305327,0.8881525857,1.424535584,1.055447073,1.432525824,0
332,1.317239392,0.6982073635,0.4888075516,0.7689547484,1.368625751,0.7261799437,0.70405307,1.253482074,1.188795564,1.308604707,1
333,1.123106109,1.065292334,0.8926928123,0.6672349228,0.7862295906,0.9975270726,0.5057361081,0.6955491682,1.477517187,1.497615009,1
334,0.8174394814,1.071101142,0.2800093234,0.5528832578,0.8394931144,1.116224073,1.168098575,0.80531496,1.068219234,1.365010375,1
335,1.394705864,0.6482945696,0.7190739364,0.4221797717,0.9123550325,0.7415680126,0.9094421802,0.7452349416,1.324721942,1.233871493,1
336,0.5781274465,1.03474423,0.9064067381,0.4261698327,0.8372925777,1.469499542,0.9258881782,1.327411343,0.8594447313,1.32159846,0
337,1.314544959,0.8904894679,0.656509091,0.4132314832,1.027974591,0.8431498265,0.8820612175,0.703136361,1.547139128,1.001502774,1
338,1.311495511,1.027837964,0.4395124459,0.8147403187,0.6837089558,0.9812823183,0.988785582,1.20418645,1.414034978,1.489994835,1
339,0.7893507436,1.381311938,0.7121105559,0.5077937837,0.5893728144,1.230845664,0.7451144843,1.144575082,1.12348384,1.402566219,0
340,0.9099852481,1.31742723,0.7875483819,0.4112772244,0.9203386842,0.5711448881,0.8845371245,1.121708125,0.9341576991,1.525989275,0
341,0.8439705351,1.477544883,0.4889863389,0.8722201624,1.00916899,0.8094069923,0.98613899,1.037623041,1.589155362,1.291584664,1
342,0.7132009887,0.730205873,0.6266831947,0.6589442889,0.8248078714,0.6822078311,1.095294735,1.200968082,1.424362451,1.477531287,1
343,0.7759225162,1.234319539,0.9500300615,0.3329901836,1.088326778,1.039696149,0.8480932036,1.298748845,0.6157735402,1.422078928,0
344,0.9839519281,1.037780686,0.9567569767,0.5473020232,1.177266025,0.7722067896,1.024119672,0.8261621542,1.720513475,1.397813584,1
345,0.4532912149,1.228901892,1.137094673,0.4854944499,1.116499013,0.8276250375,1.000217332,1.445413905,1.134774872,1.324591296,0
346,0.9084522791,1.115838478,0.5488130789,0.755969303,0.8655180901,0.5492680074,0.9470229317,0.9902016848,1.629905466,1.30684142,1
347,0.5223399285,1.418153824,1.089427213,1.068957771,1.297470341,1.122954648,1.111614265,1.268648307,1.472664646,1.415436952,0
348,0.88749701,1.124813394,0.4708086725,1.018219994,0.8559949918,0.7087554525,0.7807433862,1.037177064,1.291934393,1.671674884,1
349,0.8873782013,1.217572648,0.574483712,0.6746658447,1.367986153,0.9683969347,1.084344781,1.452112839,1.535430963,1.135842221,1
350,0.6853179995,1.502849781,0.9283564472,0.7201826217,0.8373045473,0.5493196078,0.9717367823,0.7241164992,1.31050359,1.402220278,0
351,1.436820067,0.6931771604,0.3993915216,1.009016837,0.9924791138,1.258774386,0.8366186307,0.8374355522,1.480929755,0.9470728868,1
352,0.8528234872,1.197468177,1.103922245,0.211112607,0.8213537889,0.7754253328,1.151930348,1.298898983,0.6741312029,1.072388434,0
353,1.29598906,1.128860979,0.5928161752,0.6449107734,1.241267826,0.5908356927,1.040173869,1.352094237,0.8776041356,1.48755273,1
354,0.8726981927,1.427636456,0.6268867575,0.853571418,0.6854630183,1.223073741,0.8665596899,0.8115576906,1.241011512,1.616577419,0
355,0.9687663714,1.137218594,0.6870382174,0.4294697439,0.9954967089,0.8977171751,1.297350667,0.9803257928,0.9418543615,1.67385325,1
356,1.044603981,1.220084397,0.6328852674,0.3889344169,1.008878914,1.436685766,0.8390698987,1.107505488,1.278602429,1.368171747,0
357,0.66130011,1.622063555,1.402596544,1.02208497,1.114531603,0.6796557882,0.7440082307,1.166526173,0.9304044899,1.349146683,0
358,1.014230376,0.7347124291,0.5417400686,0.6891062628,0.7255201606,0.8205345621,0.9211992583,0.8829005352,1.054236928,1.70167828,1
359,1.18533045,0.9334619268,0.6792430673,1.185588686,0.9307711488,0.9353756917,1.436656079,0.9360128129,1.466097637,1.634758462,1
360,1.084054062,1.112790851,0.8696587934,0.1789914308,0.8956249334,1.000187463,1.062580348,1.132374344,1.193972009,1.46819936,0
361,0.4357555045,1.129279197,1.575248407,0.9196992188,1.387815674,1.092158143,0.9726385431,0.8396158952,0.8805349551,1.35765677,0
362,0.5880187935,1.468908826,1.252405748,0.9530601726,0.5315996337,1.12599605,0.6725775582,0.8391622326,1.0389736,1.417871867,0
363,1.530045727,0.7507065146,0.7314067939,0.575166773,0.8315577425,0.7096329093,1.174525237,0.6928120015,1.270483529,1.305954243,1
364,0.6108574135,0.9388058552,0.6051726252,0.6436785982,0.8303351481,0.824761964,0.8045202746,0.7243316216,1.50769143,1.361274451,1
365,0.655889791,1.239967149,0.8149701863,0.4917308653,1.018743115,0.6932483333,1.176007575,1.183760857,0.9031975493,1.602382821,0
366,1.083139078,0.8599240231,0.2304810023,0.7070869118,0.8330366809,1.115907845,1.128057275,0.7730597238,0.8751282588,1.413163605,1
367,1.189813327,1.162554168,0.9373511129,0.7070224001,1.190572405,0.6469275943,0.3927399394,0.5990935289,1.138580294,1.371635632,1
368,0.7659502372,1.50502292,1.257502048,0.4238117366,0.9912008546,1.010999497,1.094257943,0.9962070645,0.8925925952,1.52080575,0
369,0.8092639382,1.47104314,1.093647225,0.6496168488,1.648875092,1.134258441,1.076603666,1.251545176,0.7687730289,1.220287849,0
370,0.5181908462,1.594748686,0.9844059457,0.7306706973,0.8543731491,1.414601506,1.123296176,0.7494184724,0.7423803457,1.062369608,0
371,0.6672109832,1.1550003,1.130390059,0.3737086012,1.258407637,0.557377612,1.016271,1.351070716,0.994267857,1.264095737,0
372,1.091709914,1.33604597,0.9883814992,0.6078665832,1.211660243,0.6477259258,1.032231818,1.285793605,1.420586532,1.544290184,1
373,1.006028806,1.045989985,0.5144857301,0.6850516363,0.9195092788,1.144837649,0.914341896,1.28108957,1.05810374,1.738749344,1
374,1.29236067,1.221129157,0.7398740086,0.6581951007,1.104465991,0.7394721209,0.6100968913,0.7803418997,1.575189085,1.266882927,1
375,0.8783778585,0.9249767176,0.605397631,0.8216469687,0.8280297504,0.7979853709,0.8812619745,1.061793505,1.482707858,1.686112978,1
376,0.4748495048,1.521884421,0.9212675764,0.6531419545,0.8922379316,1.092975523,0.7266537549,1.236911664,1.064169874,1.412461053,0
377,0.8875380856,1.013186313,0.4201384941,0.7654590956,0.8206575993,1.016790547,1.14593123,1.166898323,1.506143797,1.508086115,1
378,1.025611953,1.321506254,0.6116652463,0.7303389691,1.287988098,1.107813269,0.8057818908,0.4354220247,1.047721109,1.468134265,1
379,1.025976754,1.204173772,0.7404095576,1.475274224,1.152378696,0.7530803579,0.6223902935,0.7237266578,1.441201663,1.408169033,1
380,1.383104083,0.8139355728,0.6512279331,0.5848227836,0.9891147391,0.7047461859,1.202408868,1.123574379,1.371609629,1.492920093,1
381,1.331914675,1.407106179,0.8284744436,0.7943325052,1.02620057,1.403948994,1.395564295,1.230085736,1.054246951,1.525511678,0
382,1.189319332,1.305099726,0.9315602592,0.8997239259,0.9898143474,1.02374209,0.9305143313,0.7432701721,1.606971249,1.645378233,1
383,0.8512863231,1.002617753,1.341959373,0.4241910187,0.9959546853,0.986251696,1.25863681,1.564282947,0.6578074364,1.163633183,0
384,0.6906296265,1.70561871,0.9507852854,1.027165597,0.8110749733,1.070405108,1.305689045,1.041185165,0.9702416871,1.516289684,0
385,0.7040651187,1.329858338,1.056981261,1.120565592,1.023784396,0.4759465694,0.9643421726,0.9371356346,1.135451287,1.69790038,0
386,1.211019201,0.8777006172,0.6377321284,0.8680116893,1.101368058,0.4975013345,0.5132284278,0.705732668,1.14275372,1.43029756,1
387,0.639631913,1.12337261,0.7528764331,0.7591581043,1.347210311,0.8801576972,1.459578481,1.316567247,1.536767109,1.03709253,1
388,0.5961964418,1.167917647,1.208200107,0.9498425868,0.8963053237,1.009802054,0.666800668,1.585676172,1.090107491,1.538402173,0
389,0.8794128592,1.588102477,0.580465403,0.7207924023,1.296033494,0.7190298868,1.144532962,0.6510619114,0.7414053145,1.097617856,0
390,1.212361167,0.7902126649,0.9272016808,0.3637818739,1.219597856,1.123376437,0.9164842556,1.0181343,1.460944439,1.466476621,1
391,1.083693514,1.24304977,0.6338098139,0.2879504687,1.045813152,1.064962539,0.5898430768,1.050485262,1.305082362,1.150468368,1
392,0.6638925383,1.421713222,0.7534027737,0.9854042718,0.8611809508,0.8574497717,0.8760894258,0.9796983,0.6858989563,1.702957861,0
393,1.203551501,0.8556341556,0.601810606,0.5017753607,1.243531626,1.236775892,0.9179454107,0.7472056805,1.403333919,1.426914576,1
394,1.088652289,1.031896055,0.6763736085,0.4084258761,1.019482364,1.010224051,0.6165099629,0.7968535395,1.507139878,1.300701489,1
395,0.8041776024,1.482555987,0.7361282084,0.6054811903,0.7867273249,0.6591944382,0.6499353759,1.265916571,0.9115423601,1.375239406,0
396,0.9121318576,1.40695551,0.6415084528,0.1882778595,1.087356137,0.9293406846,1.050809487,1.131563884,1.004382771,1.081998037,0
397,1.054550092,1.424993585,1.405765651,0.5679111687,0.8311900667,1.103444887,1.195904346,1.494070113,0.6214625789,1.009285019,0
398,1.368299587,1.123097488,0.6284290406,0.32891259,0.9750945508,0.6623146837,0.8901066784,0.7278656862,0.922682658,1.232413168,1
399,0.5883248857,1.249188112,1.169406573,0.4901741761,1.228718499,0.9026662916,1.325263803,1.2610117,0.7507864102,1.426603871,0
400,1.06090633,0.6573222168,0.4238667431,0.6868638174,0.8292467506,0.6831727186,0.9387494949,1.020187589,1.385333173,1.408291001,1
401,1.087469984,1.126530419,0.9310575581,0.4304889867,1.438062974,1.32112753,0.7856050156,1.051352843,0.878860508,1.537535152,0
402,0.6790996583,1.041971478,1.311486216,0.8479075458,0.9706869824,1.617597444,1.126030753,1.583207964,0.8290844187,1.087133901,0
403,0.7427491148,1.595746037,1.294351337,0.8131398503,1.115135071,1.030888781,0.9420504794,0.7872049221,1.038326485,1.62692121,0
404,0.5106053513,1.245432856,1.409943766,0.937149697,0.6805761417,1.140984259,1.293844811,1.314887207,0.5661198958,1.1805345,0
405,0.7371766927,1.165522198,1.074726901,0.4973516701,1.03928792,1.058049329,0.7981003244,1.239851412,0.3862998181,1.406759758,0
406,1.399138479,1.331979226,0.897213336,0.5419526161,1.575394966,1.130008071,1.022680829,0.6381663638,1.06345281,1.163279023,1
